YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER
2022,DL,Delta Air Lines Inc.,2022,Delta Air Lines Inc.,50063,N143DU,O,Y,109,Airbus,7231,A220-100-PSGR,27700,1/31/2022 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2022,Delta Air Lines Inc.,50064,N144DU,O,Y,109,Airbus,7231,A220-100-PSGR,27700,3/7/2022 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2022,Delta Air Lines Inc.,50065,N145DQ,O,Y,109,Airbus,7231,A220-100-PSGR,27700,3/31/2022 0:00,19790,DL
2022,B6,JetBlue Airways,2020,JetBlue Airways,55099,N3008J,O,Y,140,Airbus,7241,A220-300,38200,12/31/2020 0:00,20409,B6
2022,B6,JetBlue Airways,2021,JetBlue Airways,55104,N3023J,O,Y,140,Airbus,7241,A220-300,38200,4/27/2021 0:00,20409,B6
2022,B6,JetBlue Airways,2021,JetBlue Airways,55108,N3044J,O,Y,140,Airbus,7241,A220-300,38200,5/21/2021 0:00,20409,B6
2022,B6,JetBlue Airways,2021,JetBlue Airways,55113,N3058J,O,Y,140,Airbus,7241,A220-300,38200,7/19/2021 0:00,20409,B6
2022,B6,JetBlue Airways,2021,JetBlue Airways,55115,N3062J,O,Y,140,Airbus,7241,A220-300,38200,8/3/2021 0:00,20409,B6
2022,B6,JetBlue Airways,2021,JetBlue Airways,55120,N3065J,O,Y,140,Airbus,7241,A220-300,38200,8/23/2021 0:00,20409,B6
2022,B6,JetBlue Airways,2021,JetBlue Airways,55124,N3077J,O,Y,140,Airbus,7241,A220-300,38200,10/28/2021 0:00,20409,B6
2022,B6,JetBlue Airways,2021,JetBlue Airways,55132,N3085J,O,Y,140,Airbus,7241,A220-300,38200,11/22/2021 0:00,20409,B6
2022,B6,JetBlue Airways,2022,JetBlue Airways,55144,N3102J,O,Y,140,Airbus,7241,A220-300,38200,4/19/2022 0:00,20409,B6
2022,B6,JetBlue Airways,2022,JetBlue Airways,55150,N3104J,O,Y,140,Airbus,7241,A220-300,38200,4/7/2022 0:00,20409,B6
2022,B6,JetBlue Airways,2022,JetBlue Airways,55158,N3112J,O,Y,140,Airbus,7241,A220-300,38200,6/30/2022 0:00,20409,B6
2022,B6,JetBlue Airways,2022,JetBlue Airways,55164,N3113J,O,Y,140,Airbus,7241,A220-300,38200,7/27/2022 0:00,20409,B6
2022,B6,JetBlue Airways,2022,JetBlue Airways,55181,N3115J,O,Y,140,Airbus,7241,A220-300,38200,12/12/2022 0:00,20409,B6
2022,B6,JetBlue Airways,2022,JetBlue Airways,55186,N3118J,O,Y,140,Airbus,7241,A220-300,38200,12/27/2022 0:00,20409,B6
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,55070,N302DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,10/22/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,55075,N303DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,10/23/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,55080,N304DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,10/26/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,55084,N305DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,10/30/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,55085,N306DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,12/7/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,55069,N301DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,3/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,55096,N307DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,1/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,55101,N308DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,4/30/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,55107,N309DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,6/30/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,55142,N310DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,12/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2022,Delta Air Lines Inc.,55153,N311DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,6/16/2022 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2022,Delta Air Lines Inc.,55170,N312DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,9/29/2022 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2022,Delta Air Lines Inc.,55175,N313DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,11/7/2022 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2022,Delta Air Lines Inc.,55195,N315DU,O,Y,130,Airbus,7241,A220-300-PSGR,34200,12/29/2022 0:00,19790,DL
2022,FX,Federal Express Corporation,1988,Federal Express Corporation,479,N722FD,O,Y,0,Airbus,6912,A-300,104114,6/20/2002 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,388,N719FD,O,Y,0,Airbus,6912,A-300,104583,6/21/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,530,N724FD,O,Y,0,Airbus,6912,A-300,103805,8/8/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1989,Federal Express Corporation,536,N749FD,O,Y,0,Airbus,6912,A-300,104615,1/25/1996 0:00,20107,FX
2022,FX,Federal Express Corporation,1990,Federal Express Corporation,543,N723FD,O,Y,0,Airbus,6912,A-300,102616,6/20/2002 0:00,20107,FX
2022,FX,Federal Express Corporation,1990,Federal Express Corporation,555,N750FD,O,Y,0,Airbus,6912,A-300,103277,1/12/1990 0:00,20107,FX
2022,FX,Federal Express Corporation,1990,Federal Express Corporation,559,N740FD,O,Y,0,Airbus,6912,A-300,105215,10/2/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1990,Federal Express Corporation,575,N726FD,O,Y,0,Airbus,6912,A-300,103953,8/24/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1990,Federal Express Corporation,581,N728FD,O,Y,0,Airbus,6912,A-300,103904,9/26/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1991,Federal Express Corporation,579,N727FD,O,Y,0,Airbus,6912,A-300,102804,9/19/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1991,Federal Express Corporation,611,N741FD,O,Y,0,Airbus,6912,A-300,104434,11/5/2007 0:00,20107,FX
2022,FX,Federal Express Corporation,1991,Federal Express Corporation,613,N742FD,O,Y,0,Airbus,6912,A-300,104608,11/14/2007 0:00,20107,FX
2022,FX,Federal Express Corporation,1992,Federal Express Corporation,625,N751FD,O,Y,0,Airbus,6912,A-300,103796,2/5/2009 0:00,20107,FX
2022,FX,Federal Express Corporation,1992,Federal Express Corporation,630,N743FD,O,Y,0,Airbus,6912,A-300,104652,2/26/2008 0:00,20107,FX
2022,FX,Federal Express Corporation,1992,Federal Express Corporation,633,N748FD,O,Y,0,Airbus,6912,A-300,104555,1/18/1996 0:00,20107,FX
2022,FX,Federal Express Corporation,1992,Federal Express Corporation,657,N729FD,O,Y,0,Airbus,6912,A-300,103098,10/2/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1992,Federal Express Corporation,659,N730FD,O,Y,0,Airbus,6912,A-300,102968,10/2/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1992,Federal Express Corporation,664,N744FD,O,Y,0,Airbus,6912,A-300,104328,4/30/2008 0:00,20107,FX
2022,FX,Federal Express Corporation,1992,Federal Express Corporation,668,N745FD,O,Y,0,Airbus,6912,A-300,104703,11/5/2007 0:00,20107,FX
2022,FX,Federal Express Corporation,1993,Federal Express Corporation,688,N746FD,O,Y,0,Airbus,6912,A-300,103660,11/1/2008 0:00,20107,FX
2022,FX,Federal Express Corporation,1993,Federal Express Corporation,709,N731FD,O,Y,0,Airbus,6912,A-300,104947,10/2/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1993,Federal Express Corporation,713,N732FD,O,Y,0,Airbus,6912,A-300,104777,10/2/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1993,Federal Express Corporation,715,N733FD,O,Y,0,Airbus,6912,A-300,104604,10/2/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,477,N721FD,O,Y,0,Airbus,6912,A-300,103624,12/20/2000 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,572,N725FD,O,Y,0,Airbus,6912,A-300,102155,8/16/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,2007,Federal Express Corporation,873,N687FE,O,Y,0,Airbus,6912,A-300,104733,2/14/2007 0:00,20107,FX
2022,FX,Federal Express Corporation,2007,Federal Express Corporation,874,N688FE,O,Y,0,Airbus,6912,A-300,102958,3/20/2007 0:00,20107,FX
2022,FX,Federal Express Corporation,2007,Federal Express Corporation,875,N689FE,O,Y,0,Airbus,6912,A-300,103710,6/5/2007 0:00,20107,FX
2022,FX,Federal Express Corporation,2007,Federal Express Corporation,876,N690FE,O,Y,0,Airbus,6912,A-300,103675,4/24/2007 0:00,20107,FX
2022,FX,Federal Express Corporation,2007,Federal Express Corporation,877,N691FE,O,Y,0,Airbus,6912,A-300,103779,6/13/2007 0:00,20107,FX
2022,FX,Federal Express Corporation,2007,Federal Express Corporation,878,N692FE,O,Y,0,Airbus,6912,A-300,103679,7/17/2007 0:00,20107,FX
2022,FX,Federal Express Corporation,1993,Federal Express Corporation,726,N650FE,O,Y,0,Airbus,6912,A-300-600,107466,9/28/2017 0:00,20107,FX
2022,FX,Federal Express Corporation,1994,Federal Express Corporation,728,N651FE,O,Y,0,Airbus,6912,A-300-600,107221,4/28/1994 0:00,20107,FX
2022,FX,Federal Express Corporation,1994,Federal Express Corporation,735,N652FE,b,Y,0,Airbus,6912,A-300-600,106709,7/20/1994 0:00,20107,FX
2022,FX,Federal Express Corporation,1994,Federal Express Corporation,736,N653FE,O,Y,0,Airbus,6912,A-300-600,106905,7/28/1994 0:00,20107,FX
2022,FX,Federal Express Corporation,1994,Federal Express Corporation,738,N654FE,O,Y,0,Airbus,6912,A-300-600,107116,9/28/1994 0:00,20107,FX
2022,FX,Federal Express Corporation,1994,Federal Express Corporation,742,N655FE,O,Y,0,Airbus,6912,A-300-600,107601,11/21/1994 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,745,N656FE,O,Y,0,Airbus,6912,A-300-600,107099,2/21/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,748,N657FE,O,Y,0,Airbus,6912,A-300-600,107046,3/2/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,752,N658FE,O,Y,0,Airbus,6912,A-300-600,107726,5/4/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,757,N659FE,O,Y,0,Airbus,6912,A-300-600,107101,7/31/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,759,N660FE,O,Y,0,Airbus,6912,A-300-600,106582,7/31/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,760,N661FE,O,Y,0,Airbus,6912,A-300-600,107086,7/31/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,766,N663FE,O,Y,0,Airbus,6912,A-300-600,107078,11/25/1995 0:00,20107,FX
2022,FX,Federal Express Corporation,1995,Federal Express Corporation,768,N664FE,O,Y,0,Airbus,6912,A-300-600,107426,2/20/1996 0:00,20107,FX
2022,FX,Federal Express Corporation,1996,Federal Express Corporation,761,N662FE,O,Y,0,Airbus,6912,A-300-600,107611,9/23/1996 0:00,20107,FX
2022,FX,Federal Express Corporation,1996,Federal Express Corporation,769,N665FE,O,Y,0,Airbus,6912,A-300-600,106811,3/19/1996 0:00,20107,FX
2022,FX,Federal Express Corporation,1996,Federal Express Corporation,771,N667FE,O,Y,0,Airbus,6912,A-300-600,107626,8/28/1996 0:00,20107,FX
2022,FX,Federal Express Corporation,1996,Federal Express Corporation,772,N668FE,O,Y,0,Airbus,6912,A-300-600,107183,8/28/1996 0:00,20107,FX
2022,FX,Federal Express Corporation,1996,Federal Express Corporation,774,N669FE,O,Y,0,Airbus,6912,A-300-600,107496,6/25/1996 0:00,20107,FX
2022,FX,Federal Express Corporation,1997,Federal Express Corporation,777,N670FE,O,Y,0,Airbus,6912,A-300-600,107007,6/9/1997 0:00,20107,FX
2022,FX,Federal Express Corporation,1997,Federal Express Corporation,778,N671FE,O,Y,0,Airbus,6912,A-300-600,107205,7/7/1997 0:00,20107,FX
2022,FX,Federal Express Corporation,1997,Federal Express Corporation,779,N672FE,O,Y,0,Airbus,6912,A-300-600,107726,8/19/1997 0:00,20107,FX
2022,FX,Federal Express Corporation,1997,Federal Express Corporation,780,N673FE,O,Y,0,Airbus,6912,A-300-600,106878,8/28/1997 0:00,20107,FX
2022,FX,Federal Express Corporation,1997,Federal Express Corporation,781,N674FE,O,Y,0,Airbus,6912,A-300-600,106905,9/18/1997 0:00,20107,FX
2022,FX,Federal Express Corporation,1998,Federal Express Corporation,789,N675FE,O,Y,0,Airbus,6912,A-300-600,107235,9/30/2021 0:00,20107,FX
2022,FX,Federal Express Corporation,1998,Federal Express Corporation,790,N676FE,a,Y,0,Airbus,6912,A-300-600,106276,7/15/1998 0:00,20107,FX
2022,FX,Federal Express Corporation,1998,Federal Express Corporation,791,N677FE,a,Y,0,Airbus,6912,A-300-600,107226,7/31/2021 0:00,20107,FX
2022,FX,Federal Express Corporation,1998,Federal Express Corporation,792,N678FE,a,Y,0,Airbus,6912,A-300-600,107402,9/22/1998 0:00,20107,FX
2022,FX,Federal Express Corporation,1998,Federal Express Corporation,793,N679FE,a,Y,0,Airbus,6912,A-300-600,107318,10/22/1998 0:00,20107,FX
2022,FX,Federal Express Corporation,1998,Federal Express Corporation,794,N680FE,a,Y,0,Airbus,6912,A-300-600,107581,11/17/1998 0:00,20107,FX
2022,FX,Federal Express Corporation,1999,Federal Express Corporation,799,N681FE,a,Y,0,Airbus,6912,A-300-600,107606,5/18/1999 0:00,20107,FX
2022,FX,Federal Express Corporation,1999,Federal Express Corporation,800,N682FE,b,Y,0,Airbus,6912,A-300-600,107598,6/3/1999 0:00,20107,FX
2022,FX,Federal Express Corporation,1999,Federal Express Corporation,801,N683FE,b,Y,0,Airbus,6912,A-300-600,107656,6/3/1999 0:00,20107,FX
2022,FX,Federal Express Corporation,1999,Federal Express Corporation,802,N684FE,a,Y,0,Airbus,6912,A-300-600,107514,6/3/1999 0:00,20107,FX
2022,FX,Federal Express Corporation,1999,Federal Express Corporation,803,N685FE,a,Y,0,Airbus,6912,A-300-600,107696,6/3/1999 0:00,20107,FX
2022,FX,Federal Express Corporation,1999,Federal Express Corporation,804,N686FE,a,Y,0,Airbus,6912,A-300-600,106871,10/18/1999 0:00,20107,FX
2022,5X,United Parcel Service,2000,United Parcel Service,805,N120UP,O,Y,0,Airbus,6912,A300F4-622R,118673,7/1/2000 0:00,19917,5X
2022,5X,United Parcel Service,2000,United Parcel Service,806,N121UP,O,Y,0,Airbus,6912,A300F4-622R,118673,9/1/2000 0:00,19917,5X
2022,5X,United Parcel Service,2000,United Parcel Service,807,N122UP,O,Y,0,Airbus,6912,A300F4-622R,118673,9/1/2000 0:00,19917,5X
2022,5X,United Parcel Service,2000,United Parcel Service,808,N124UP,O,Y,0,Airbus,6912,A300F4-622R,118673,10/1/2000 0:00,19917,5X
2022,5X,United Parcel Service,2000,United Parcel Service,809,N125UP,O,Y,0,Airbus,6912,A300F4-622R,118673,10/1/2000 0:00,19917,5X
2022,5X,United Parcel Service,2000,United Parcel Service,810,N126UP,b,Y,0,Airbus,6912,A300F4-622R,118673,11/1/2000 0:00,19917,5X
2022,5X,United Parcel Service,2000,United Parcel Service,811,N127UP,O,Y,0,Airbus,6912,A300F4-622R,118673,12/1/2000 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,812,N128UP,O,Y,0,Airbus,6912,A300F4-622R,118673,3/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,813,N129UP,O,Y,0,Airbus,6912,A300F4-622R,118673,4/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,814,N130UP,O,Y,0,Airbus,6912,A300F4-622R,118673,5/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,815,N131UP,O,Y,0,Airbus,6912,A300F4-622R,118673,5/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,816,N133UP,O,Y,0,Airbus,6912,A300F4-622R,118673,6/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,817,N134UP,O,Y,0,Airbus,6912,A300F4-622R,118673,7/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,818,N135UP,O,Y,0,Airbus,6912,A300F4-622R,118673,8/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,819,N136UP,O,Y,0,Airbus,6912,A300F4-622R,118673,8/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,820,N137UP,O,Y,0,Airbus,6912,A300F4-622R,118673,9/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,821,N138UP,O,Y,0,Airbus,6912,A300F4-622R,118673,10/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2001,United Parcel Service,822,N139UP,O,Y,0,Airbus,6912,A300F4-622R,118673,12/1/2001 0:00,19917,5X
2022,5X,United Parcel Service,2002,United Parcel Service,823,N140UP,a,Y,0,Airbus,6912,A300F4-622R,118673,1/1/2002 0:00,19917,5X
2022,5X,United Parcel Service,2002,United Parcel Service,824,N141UP,a,Y,0,Airbus,6912,A300F4-622R,118673,2/1/2002 0:00,19917,5X
2022,5X,United Parcel Service,2002,United Parcel Service,825,N142UP,a,Y,0,Airbus,6912,A300F4-622R,118673,2/1/2002 0:00,19917,5X
2022,5X,United Parcel Service,2002,United Parcel Service,826,N143UP,a,Y,0,Airbus,6912,A300F4-622R,118673,3/1/2002 0:00,19917,5X
2022,5X,United Parcel Service,2002,United Parcel Service,827,N144UP,O,Y,0,Airbus,6912,A300F4-622R,118673,4/1/2002 0:00,19917,5X
2022,5X,United Parcel Service,2002,United Parcel Service,828,N145UP,O,Y,0,Airbus,6912,A300F4-622R,118673,5/1/2002 0:00,19917,5X
2022,5X,United Parcel Service,2003,United Parcel Service,831,N148UP,a,Y,0,Airbus,6912,A300F4-622R,118673,3/1/2003 0:00,19917,5X
2022,5X,United Parcel Service,2003,United Parcel Service,839,N153UP,O,Y,0,Airbus,6912,A300F4-622R,118673,8/1/2003 0:00,19917,5X
2022,5X,United Parcel Service,2003,United Parcel Service,829,N146UP,a,Y,0,Airbus,6912,A300F4-622R,118673,2/1/2003 0:00,19917,5X
2022,5X,United Parcel Service,2003,United Parcel Service,830,N147UP,a,Y,0,Airbus,6912,A300F4-622R,118673,2/1/2003 0:00,19917,5X
2022,5X,United Parcel Service,2003,United Parcel Service,832,N149UP,a,Y,0,Airbus,6912,A300F4-622R,118673,5/1/2003 0:00,19917,5X
2022,5X,United Parcel Service,2003,United Parcel Service,833,N150UP,a,Y,0,Airbus,6912,A300F4-622R,118673,5/1/2003 0:00,19917,5X
2022,5X,United Parcel Service,2003,United Parcel Service,834,N151UP,O,Y,0,Airbus,6912,A300F4-622R,118673,6/1/2003 0:00,19917,5X
2022,5X,United Parcel Service,2003,United Parcel Service,835,N152UP,O,Y,0,Airbus,6912,A300F4-622R,118673,7/1/2003 0:00,19917,5X
2022,5X,United Parcel Service,2004,United Parcel Service,840,N154UP,O,Y,0,Airbus,6912,A300F4-622R,118673,2/1/2004 0:00,19917,5X
2022,5X,United Parcel Service,2004,United Parcel Service,845,N156UP,a,Y,0,Airbus,6912,A300F4-622R,118673,3/1/2004 0:00,19917,5X
2022,5X,United Parcel Service,2004,United Parcel Service,846,N157UP,a,Y,0,Airbus,6912,A300F4-622R,118673,5/1/2004 0:00,19917,5X
2022,5X,United Parcel Service,2004,United Parcel Service,847,N158UP,a,Y,0,Airbus,6912,A300F4-622R,118673,6/1/2004 0:00,19917,5X
2022,5X,United Parcel Service,2004,United Parcel Service,848,N159UP,a,Y,0,Airbus,6912,A300F4-622R,118673,7/1/2004 0:00,19917,5X
2022,5X,United Parcel Service,2004,United Parcel Service,849,N160UP,a,Y,0,Airbus,6912,A300F4-622R,118673,9/1/2004 0:00,19917,5X
2022,5X,United Parcel Service,2004,United Parcel Service,MSN0850,N161UP,O,Y,0,Airbus,6912,A300F4-622R,118673,10/1/2004 0:00,19917,5X
2022,5X,United Parcel Service,2005,United Parcel Service,851,N162UP,a,Y,0,Airbus,6912,A300F4-622R,118673,1/1/2005 0:00,19917,5X
2022,5X,United Parcel Service,2005,United Parcel Service,852,N163UP,a,Y,0,Airbus,6912,A300F4-622R,118673,2/1/2005 0:00,19917,5X
2022,5X,United Parcel Service,2005,United Parcel Service,853,N164UP,a,Y,0,Airbus,6912,A300F4-622R,118673,7/1/2005 0:00,19917,5X
2022,5X,United Parcel Service,2005,United Parcel Service,854,N165UP,a,Y,0,Airbus,6912,A300F4-622R,118673,5/1/2005 0:00,19917,5X
2022,5X,United Parcel Service,2005,United Parcel Service,861,N166UP,a,Y,0,Airbus,6912,A300F4-622R,118673,6/1/2005 0:00,19917,5X
2022,5X,United Parcel Service,2005,United Parcel Service,862,N167UP,O,Y,0,Airbus,6912,A300F4-622R,118673,7/1/2005 0:00,19917,5X
2022,5X,United Parcel Service,2005,United Parcel Service,863,N168UP,O,Y,0,Airbus,6912,A300F4-622R,118673,8/1/2005 0:00,19917,5X
2022,5X,United Parcel Service,2006,United Parcel Service,864,N169UP,a,Y,0,Airbus,6912,A300F4-622R,118673,1/1/2006 0:00,19917,5X
2022,5X,United Parcel Service,2006,United Parcel Service,865,N170UP,a,Y,0,Airbus,6912,A300F4-622R,118673,2/1/2006 0:00,19917,5X
2022,5X,United Parcel Service,2006,United Parcel Service,866,N171UP,a,Y,0,Airbus,6912,A300F4-622R,118673,3/1/2006 0:00,19917,5X
2022,5X,United Parcel Service,2006,United Parcel Service,867,N172UP,a,Y,0,Airbus,6912,A300F4-622R,118673,5/1/2006 0:00,19917,5X
2022,5X,United Parcel Service,2006,United Parcel Service,868,N173UP,O,Y,0,Airbus,6912,A300F4-622R,118673,6/1/2006 0:00,19917,5X
2022,5X,United Parcel Service,2006,United Parcel Service,869,N174UP,a,Y,0,Airbus,6912,A300F4-622R,118673,8/1/2006 0:00,19917,5X
2022,G4,Allegiant Air,2004,Allegiant Air,2170,N337NV,O,Y,156,Airbus,6981,A319,134500,11/12/2017 0:00,20368,G4
2022,G4,Allegiant Air,2004,Allegiant Air,2224,N310NV,O,Y,156,Airbus,6981,A319,134500,5/1/2013 0:00,20368,G4
2022,G4,Allegiant Air,2004,Allegiant Air,2289,N312NV,O,Y,156,Airbus,6981,A319,134500,6/18/2014 0:00,20368,G4
2022,G4,Allegiant Air,2004,Allegiant Air,2300,N313NV,O,Y,156,Airbus,6981,A319,134500,6/20/2014 0:00,20368,G4
2022,G4,Allegiant Air,2004,Allegiant Air,2319,N301NV,O,Y,156,Airbus,6981,A319,134500,1/11/2013 0:00,20368,G4
2022,G4,Allegiant Air,2004,Allegiant Air,2360,N314NV,O,Y,156,Airbus,6981,A319,134500,6/18/2014 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2378,N338NV,O,Y,156,Airbus,6981,A319,134500,9/27/2019 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2387,N302NV,O,Y,156,Airbus,6981,A319,134500,3/22/2013 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2398,N305NV,O,Y,156,Airbus,6981,A319,134500,3/31/2015 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2412,N315NV,O,Y,156,Airbus,6981,A319,134500,6/26/2014 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2420,N306NV,O,Y,156,Airbus,6981,A319,134500,5/20/2015 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2427,N307NV,O,Y,156,Airbus,6981,A319,134500,11/16/2015 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2450,N308NV,O,Y,156,Airbus,6981,A319,134500,12/17/2015 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2477,N317NV,A,Y,156,Airbus,6981,A319,134500,6/18/2014 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2492,N318NV,A,Y,156,Airbus,6981,A319,134500,6/26/2014 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2503,N319NV,A,Y,156,Airbus,6981,A319,134500,6/26/2014 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2514,N320NV,O,Y,156,Airbus,6981,A319,134500,6/26/2014 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2527,N321NV,O,Y,156,Airbus,6981,A319,134500,6/20/2014 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2528,N322NV,O,Y,156,Airbus,6981,A319,134500,6/26/2014 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2538,N323NV,O,Y,156,Airbus,6981,A319,134500,6/18/2014 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2556,N327NV,O,Y,156,Airbus,6981,A319,134500,10/27/2015 0:00,20368,G4
2022,G4,Allegiant Air,2005,Allegiant Air,2586,N326NV,O,Y,156,Airbus,6981,A319,134500,9/30/2015 0:00,20368,G4
2022,G4,Allegiant Air,2006,Allegiant Air,2625,N331NV,O,Y,156,Airbus,6981,A319,134500,9/7/2016 0:00,20368,G4
2022,G4,Allegiant Air,2006,Allegiant Air,2638,N332NV,O,Y,156,Airbus,6981,A319,134500,7/28/2017 0:00,20368,G4
2022,G4,Allegiant Air,2006,Allegiant Air,2702,N311NV,O,Y,156,Airbus,6981,A319,134500,2/26/2016 0:00,20368,G4
2022,G4,Allegiant Air,2006,Allegiant Air,2709,N324NV,O,Y,156,Airbus,6981,A319,134500,3/8/2016 0:00,20368,G4
2022,G4,Allegiant Air,2006,Allegiant Air,2729,N325NV,O,Y,156,Airbus,6981,A319,134500,3/28/2016 0:00,20368,G4
2022,G4,Allegiant Air,2006,Allegiant Air,2786,N330NV,O,Y,156,Airbus,6981,A319,134500,11/22/2016 0:00,20368,G4
2022,G4,Allegiant Air,2006,Allegiant Air,2790,N333NV,O,Y,156,Airbus,6981,A319,134500,10/27/2017 0:00,20368,G4
